"Date","Price","Open","High","Low","Vol.","Change %"
"11/24/2021","895.20","893.16","897.15","892.50","147.33M","-0.13%"
"11/23/2021","896.34","895.52","899.31","891.93","173.33M","0.17%"
"11/22/2021","894.80","894.29","902.98","893.01","189.78M","0.28%"
"11/19/2021","892.29","896.54","896.96","891.27","211.39M","-0.53%"
"11/18/2021","897.01","899.61","901.63","892.54","182.90M","-0.27%"
"11/17/2021","899.42","904.77","904.77","896.53","154.94M","-0.56%"
"11/16/2021","904.51","904.85","909.29","904.20","178.30M","-0.01%"
"11/15/2021","904.56","905.12","907.66","902.97","155.45M","0.16%"
"11/12/2021","903.16","897.97","904.50","895.68","176.31M","0.81%"
"11/11/2021","895.88","900.39","901.45","895.24","124.29M","-0.42%"
"11/10/2021","899.64","903.82","906.48","897.35","150.74M","-0.63%"
"11/09/2021","905.34","904.95","907.26","900.31","173.22M","0.25%"
"11/08/2021","903.05","905.56","908.84","899.53","189.20M","0.39%"
"11/05/2021","899.52","899.17","904.45","896.41","238.56M","0.99%"
"11/04/2021","890.69","888.04","893.18","888.04","158.91M","0.42%"
"11/03/2021","886.98","885.30","887.33","879.39","179.40M","-0.19%"
"11/02/2021","888.68","887.56","889.39","884.80","167.49M","0.30%"
"11/01/2021","886.00","885.08","887.42","881.64","178.96M","0.31%"
"10/29/2021","883.30","881.82","886.46","879.82","175.96M","0.00%"
"10/28/2021","883.29","874.21","883.30","873.87","171.75M","1.29%"
"10/27/2021","872.06","883.77","884.76","872.05","180.60M","-1.21%"
"10/26/2021","882.77","886.37","890.51","882.64","204.72M","-0.56%"
"10/25/2021","887.72","885.70","891.31","881.91","171.24M","0.22%"
"10/22/2021","885.75","884.19","889.13","883.41","168.42M","0.30%"
"10/21/2021","883.10","880.62","883.31","877.44","180.94M","0.22%"
"10/20/2021","881.16","876.72","882.06","874.15","177.18M","0.63%"
"10/19/2021","875.68","874.51","875.96","869.97","149.82M","0.57%"
"10/18/2021","870.72","865.44","871.41","862.08","145.11M","0.09%"
"10/15/2021","869.92","866.96","873.44","866.81","186.07M","0.96%"
"10/14/2021","861.61","851.23","861.87","850.99","172.06M","1.89%"
"10/13/2021","845.64","845.68","848.86","836.80","194.19M","0.18%"
"10/12/2021","844.10","847.54","850.66","842.44","161.00M","-0.33%"
"10/11/2021","846.88","853.04","857.89","846.79","152.03M","-0.76%"
"10/08/2021","853.35","853.23","855.66","850.29","136.74M","-0.02%"
"10/07/2021","853.55","853.73","859.64","852.95","167.60M","0.77%"
"10/06/2021","847.05","836.59","847.41","830.81","184.99M","0.46%"
"10/05/2021","843.21","835.32","847.56","832.66","172.41M","1.10%"
"10/04/2021","834.04","837.87","842.62","829.31","206.35M","-0.53%"
"10/01/2021","838.50","832.04","843.05","824.65","220.74M","1.41%"
"09/30/2021","826.83","847.51","847.90","826.79","201.14M","-2.11%"
"09/29/2021","844.69","847.30","848.99","843.76","165.91M","0.08%"
"09/28/2021","844.03","850.75","853.35","842.18","197.01M","-1.15%"
"09/27/2021","853.83","853.94","861.36","853.42","184.43M","0.11%"
"09/24/2021","852.92","849.51","855.40","849.04","171.67M","0.16%"
"09/23/2021","851.56","842.41","856.01","842.39","219.91M","1.55%"
"09/22/2021","838.60","834.03","843.88","834.03","218.64M","0.96%"
"09/21/2021","830.60","839.66","840.39","828.35","206.55M","-0.70%"
"09/20/2021","836.47","836.53","837.82","827.32","249.09M","-1.15%"
"09/17/2021","846.20","852.56","854.31","844.86","346.74M","-1.05%"
"09/16/2021","855.16","861.50","862.74","853.89","179.58M","-0.66%"
"09/15/2021","860.85","851.59","863.03","850.56","177.22M","1.12%"
"09/14/2021","851.33","863.85","863.96","849.75","185.98M","-1.23%"
"09/13/2021","861.94","865.67","868.23","855.62","213.10M","0.27%"
"09/10/2021","859.64","867.93","869.19","859.51","207.38M","-0.47%"
"09/09/2021","863.66","867.18","872.36","861.61","221.25M","-0.47%"
"09/08/2021","867.78","864.84","869.44","861.49","169.55M","0.18%"
"09/07/2021","866.25","879.06","879.06","866.23","179.89M","-1.77%"
"09/03/2021","881.86","885.74","886.45","881.50","142.05M","-0.62%"
"09/02/2021","887.38","881.26","887.42","881.26","158.07M","1.02%"
"09/01/2021","878.46","882.46","882.46","875.23","156.14M","-0.36%"
"08/31/2021","881.64","883.71","885.14","879.68","186.52M","-0.28%"
"08/30/2021","884.13","886.73","888.06","882.33","141.46M","-0.16%"
